timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2016-08-16 17:03:22+10:00,-37.6688501983881,144.55579868517816,0.0,162.39999999999998,3312,0.0,0.0,,0,0.0,28,2016-08-16 07:03:22,Australia/Melbourne
2016-08-16 17:03:26+10:00,-37.66886830329895,144.55575451254845,0.0046,161.39999999999998,3307,6.048,6048.0,,118,0.5,28,2016-08-16 07:03:26,Australia/Melbourne
2016-08-16 17:03:31+10:00,-37.668762523680925,144.5556848589331,0.01786,161.0,3305,11.052,11052.0,,84,0.5,28,2016-08-16 07:03:31,Australia/Melbourne
2016-08-16 17:03:35+10:00,-37.668661857023835,144.55568192526698,0.02926,160.79999999999995,3304,10.011600000000001,10011.6,,83,0.0,28,2016-08-16 07:03:35,Australia/Melbourne
2016-08-16 17:03:43+10:00,-37.66853470355272,144.55585459247231,0.05009,161.20000000000005,3306,9.6408,9640.800000000001,,83,0.0,28,2016-08-16 07:03:43,Australia/Melbourne
2016-08-16 17:03:44+10:00,-37.66852288506925,144.55587797798216,0.052539999999999996,161.39999999999998,3307,9.471599999999999,9471.6,,82,0.0,28,2016-08-16 07:03:44,Australia/Melbourne
2016-08-16 17:03:52+10:00,-37.668461529538035,144.5560934767127,0.07273,161.60000000000002,3308,9.3384,9338.4,,81,0.5,28,2016-08-16 07:03:52,Australia/Melbourne
2016-08-16 17:03:56+10:00,-37.66842674463987,144.55618022941053,0.08148000000000001,161.20000000000005,3306,9.2052,9205.2,,80,0.5,28,2016-08-16 07:03:56,Australia/Melbourne
2016-08-16 17:04:02+10:00,-37.66832783818245,144.55617218278348,0.09276999999999999,161.0,3305,8.0604,8060.400000000001,,81,0.5,28,2016-08-16 07:04:02,Australia/Melbourne
2016-08-16 17:04:04+10:00,-37.66830596141517,144.55614670179784,0.09609999999999999,160.79999999999995,3304,6.6852,6685.2,,81,0.5,28,2016-08-16 07:04:04,Australia/Melbourne
2016-08-16 17:04:12+10:00,-37.66826187260449,144.55591100268066,0.1175,161.20000000000005,3306,9.4068,9406.800000000001,,80,0.5,27,2016-08-16 07:04:12,Australia/Melbourne
2016-08-16 17:04:19+10:00,-37.668238235637546,144.5556848589331,0.13762,161.39999999999998,3307,9.8748,9874.800000000001,,80,0.5,27,2016-08-16 07:04:19,Australia/Melbourne
2016-08-16 17:04:27+10:00,-37.66820579767227,144.55544698052108,0.15893000000000002,161.20000000000005,3306,9.7416,9741.6,,81,0.5,27,2016-08-16 07:04:27,Australia/Melbourne
2016-08-16 17:04:35+10:00,-37.66816263087094,144.55520692281425,0.18068,161.39999999999998,3307,9.6084,9608.4,,81,0.5,27,2016-08-16 07:04:35,Australia/Melbourne
2016-08-16 17:04:43+10:00,-37.668138071894646,144.55495655536652,0.20295,161.39999999999998,3307,9.6732,9673.2,,80,0.5,27,2016-08-16 07:04:43,Australia/Melbourne
2016-08-16 17:04:51+10:00,-37.668111668899655,144.55471264198422,0.22468000000000002,161.79999999999995,3309,9.7416,9741.6,,80,0.5,27,2016-08-16 07:04:51,Australia/Melbourne
2016-08-16 17:04:59+10:00,-37.66807948239148,144.55448172055185,0.24536000000000002,161.79999999999995,3309,9.6732,9673.2,,80,0.5,27,2016-08-16 07:04:59,Australia/Melbourne
2016-08-16 17:05:07+10:00,-37.66804444603622,144.55422959290445,0.26793,161.79999999999995,3309,9.7416,9741.6,,80,0.5,27,2016-08-16 07:05:07,Australia/Melbourne
2016-08-16 17:05:15+10:00,-37.66801896505058,144.5539966598153,0.28873000000000004,161.60000000000002,3308,9.709200000000001,9709.2,,79,0.5,27,2016-08-16 07:05:15,Australia/Melbourne
2016-08-16 17:05:23+10:00,-37.66798778437078,144.5537645649165,0.30954000000000004,161.60000000000002,3308,9.6408,9640.800000000001,,79,0.5,26,2016-08-16 07:05:23,Australia/Melbourne
2016-08-16 17:05:24+10:00,-37.66798283904791,144.55373531207442,0.31217,161.79999999999995,3309,9.6084,9608.4,,79,0.5,26,2016-08-16 07:05:24,Australia/Melbourne
2016-08-16 17:05:27+10:00,-37.66797009855509,144.553652247414,0.31967,161.79999999999995,3309,9.4392,9439.2,,79,0.5,26,2016-08-16 07:05:27,Australia/Melbourne
2016-08-16 17:05:35+10:00,-37.66793757677078,144.5534271094948,0.33987,161.60000000000002,3308,9.3384,9338.4,,80,0.5,26,2016-08-16 07:05:35,Australia/Melbourne
2016-08-16 17:05:42+10:00,-37.66792139969766,144.55321731045842,0.35861000000000004,161.60000000000002,3308,9.4392,9439.2,,80,0.5,26,2016-08-16 07:05:42,Australia/Melbourne
2016-08-16 17:05:44+10:00,-37.66795543022454,144.55318965017796,0.36313999999999996,161.39999999999998,3307,9.4068,9406.800000000001,,80,0.5,26,2016-08-16 07:05:44,Australia/Melbourne
2016-08-16 17:05:51+10:00,-37.66813597641885,144.5531681086868,0.38327999999999995,161.39999999999998,3307,9.4392,9439.2,,80,0.5,26,2016-08-16 07:05:51,Australia/Melbourne
2016-08-16 17:05:59+10:00,-37.6683285087347,144.55315662547946,0.40469,161.39999999999998,3307,9.471599999999999,9471.6,,79,0.5,26,2016-08-16 07:05:59,Australia/Melbourne
2016-08-16 17:06:08+10:00,-37.66852590255439,144.5531324017793,0.42687,161.39999999999998,3307,9.3384,9338.4,,79,0.5,26,2016-08-16 07:06:08,Australia/Melbourne
2016-08-16 17:06:16+10:00,-37.668718518689275,144.55305822193623,0.44930000000000003,161.39999999999998,3307,9.4068,9406.800000000001,,80,0.5,26,2016-08-16 07:06:16,Australia/Melbourne
2016-08-16 17:06:23+10:00,-37.66886436380446,144.55290441401303,0.47066,161.0,3305,9.6732,9673.2,,80,0.5,26,2016-08-16 07:06:23,Australia/Melbourne
2016-08-16 17:06:30+10:00,-37.668973580002785,144.55273459665477,0.48991,160.39999999999998,3302,9.8424,9842.4,,81,0.5,26,2016-08-16 07:06:30,Australia/Melbourne
2016-08-16 17:06:38+10:00,-37.6691765896976,144.55269880592823,0.51276,160.60000000000002,3303,9.9108,9910.800000000001,,80,0.5,26,2016-08-16 07:06:38,Australia/Melbourne
