timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2019-02-15 14:52:43-06:00,-38.146073604002595,144.36732111498713,0.0,0.0,2500,0.0,0.0,83,,,19,2019-02-15 20:52:43,None
2019-02-15 14:52:52-06:00,-38.146081902086735,144.367373585701,0.0,0.0,2500,6.5628,6562.8,82,,,19,2019-02-15 20:52:52,None
2019-02-15 14:52:54-06:00,-38.14610067754984,144.3674330972135,0.0052,-0.39999999999997726,2498,5.7924,5792.400000000001,85,,,19,2019-02-15 20:52:54,None
2019-02-15 14:52:56-06:00,-38.14612808637321,144.36749830842018,0.011630000000000001,-0.39999999999997726,2498,10.7604,10760.4,90,,,19,2019-02-15 20:52:56,None
2019-02-15 14:52:57-06:00,-38.146143509075046,144.36753862537444,0.015550000000000001,-0.39999999999997726,2498,9.903599999999999,9903.6,91,,,19,2019-02-15 20:52:57,None
2019-02-15 14:52:58-06:00,-38.14616169780493,144.3675757572055,0.01933,-0.6000000000000227,2497,9.878400000000001,9878.4,94,,,19,2019-02-15 20:52:58,None
2019-02-15 14:52:59-06:00,-38.14618097618222,144.36761272139847,0.023129999999999998,-0.6000000000000227,2497,10.501199999999999,10501.2,95,,,19,2019-02-15 20:52:59,None
2019-02-15 14:53:03-06:00,-38.14624861814082,144.3678057566285,0.04162,-0.8000000000000114,2496,16.2252,16225.2,90,,,19,2019-02-15 20:53:03,None
2019-02-15 14:53:05-06:00,-38.14628189429641,144.36790793202817,0.0513,-1.0,2495,17.0532,17053.2,89,,,19,2019-02-15 20:53:05,None
2019-02-15 14:53:10-06:00,-38.14636864699423,144.36814337968826,0.07407,-1.0,2495,12.193200000000001,12193.2,92,,,19,2019-02-15 20:53:10,None
2019-02-15 14:53:11-06:00,-38.146379962563515,144.36817665584385,0.07723999999999999,-1.0,2495,11.0376,11037.6,86,,,19,2019-02-15 20:53:11,None
2019-02-15 14:53:12-06:00,-38.146390272304416,144.36820792034268,0.08020999999999999,-0.8000000000000114,2496,10.792800000000002,10792.800000000001,83,,,19,2019-02-15 20:53:12,None
2019-02-15 14:53:14-06:00,-38.146410724148154,144.36827019788325,0.08611,-0.8000000000000114,2496,10.3068,10306.800000000001,79,,,19,2019-02-15 20:53:14,None
2019-02-15 14:53:17-06:00,-38.14644701778889,144.36836717650294,0.09551000000000001,-0.8000000000000114,2496,11.3328,11332.800000000001,79,,,19,2019-02-15 20:53:17,None
2019-02-15 14:53:18-06:00,-38.14645699225366,144.3684011232108,0.09869,-1.0,2495,11.2572,11257.2,82,,,19,2019-02-15 20:53:18,None
2019-02-15 14:53:20-06:00,-38.14647660590708,144.36847865581512,0.10582,-1.1999999999999886,2494,13.1724,13172.4,85,,,19,2019-02-15 20:53:20,None
2019-02-15 14:53:22-06:00,-38.146502589806914,144.36856297776103,0.11376,-1.1999999999999886,2494,14.4756,14475.6,92,,,19,2019-02-15 20:53:22,None
2019-02-15 14:53:24-06:00,-38.146527567878366,144.36864654533565,0.12159,-1.3999999999999773,2493,13.730400000000001,13730.4,93,,,19,2019-02-15 20:53:24,None
2019-02-15 14:53:26-06:00,-38.14654718153179,144.36873187310994,0.12937,-1.3999999999999773,2493,14.2992,14299.2,89,,,19,2019-02-15 20:53:26,None
2019-02-15 14:53:30-06:00,-38.14659629948437,144.36889632605016,0.14479,-1.3999999999999773,2493,13.0572,13057.2,86,,,19,2019-02-15 20:53:30,None
2019-02-15 14:53:32-06:00,-38.146618008613586,144.36897930689156,0.15245,-1.1999999999999886,2494,13.662,13662.0,85,,,19,2019-02-15 20:53:32,None
2019-02-15 14:53:39-06:00,-38.146669222041965,144.369263285771,0.17801,-1.1999999999999886,2494,12.582,12582.0,86,,,19,2019-02-15 20:53:39,None
2019-02-15 14:53:42-06:00,-38.14668707549572,144.36936613172293,0.18724000000000002,-1.1999999999999886,2494,7.8876,7887.6,83,,,19,2019-02-15 20:53:42,None
2019-02-15 14:53:45-06:00,-38.1467002350837,144.36942170374095,0.19231,-1.0,2495,5.04,5040.0,82,,,19,2019-02-15 20:53:45,None
2019-02-15 14:53:49-06:00,-38.146724458783865,144.3694437481463,0.19602,-1.0,2495,3.6648,3664.8,85,,,19,2019-02-15 20:53:49,None
2019-02-15 14:53:50-06:00,-38.146729320287704,144.36943905428052,0.19666999999999998,-0.8000000000000114,2496,2.232,2232.0,89,,,19,2019-02-15 20:53:50,None
2019-02-15 14:53:51-06:00,-38.14673501998186,144.36943360604346,0.19745,-0.8000000000000114,2496,2.124,2124.0,95,,,19,2019-02-15 20:53:51,None
2019-02-15 14:53:53-06:00,-38.146731331944466,144.36941214837134,0.19936,-0.8000000000000114,2496,4.2192,4219.2,99,,,19,2019-02-15 20:53:53,None
2019-02-15 14:53:55-06:00,-38.1467139814049,144.3693644553423,0.20396,-0.8000000000000114,2496,7.6176,7617.6,101,,,19,2019-02-15 20:53:55,None
2019-02-15 14:53:57-06:00,-38.14669428393245,144.36930586583912,0.20954,-1.0,2495,10.389600000000002,10389.6,98,,,19,2019-02-15 20:53:57,None
2019-02-15 14:54:00-06:00,-38.14667575992644,144.36919539235532,0.21943000000000001,-1.1999999999999886,2494,11.4876,11487.6,98,,,19,2019-02-15 20:54:00,None
2019-02-15 14:54:06-06:00,-38.14661289565265,144.36893354170024,0.24343,-1.1999999999999886,2494,15.256800000000002,15256.800000000001,97,,,19,2019-02-15 20:54:06,None
2019-02-15 14:54:10-06:00,-38.14656159840524,144.368747882545,0.26067,-1.3999999999999773,2493,15.296399999999998,15296.4,94,,,19,2019-02-15 20:54:10,None
2019-02-15 14:54:14-06:00,-38.146506529301405,144.36857068911195,0.27737,-1.6000000000000227,2492,15.1344,15134.4,91,,,19,2019-02-15 20:54:14,None
2019-02-15 14:54:22-06:00,-38.14639404416084,144.3681892286986,0.31309,-1.8000000000000114,2491,15.886800000000001,15886.800000000001,94,,,18,2019-02-15 20:54:22,None
2019-02-15 14:54:25-06:00,-38.146353559568524,144.36805327422917,0.32583,-1.6000000000000227,2492,14.544,14544.0,94,,,18,2019-02-15 20:54:25,None
