timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2016-01-31 07:38:52+11:00,-37.925117667764425,144.98595326207578,0.93237,43.0,2715,0.0,0.0,,0,0.0,,2016-01-30 20:38:52,Australia/Melbourne
2016-01-31 07:40:39+11:00,-37.925126384943724,144.9859520047903,0.94823,44.0,2720,0.4716,471.6,,59,0.5,,2016-01-30 20:40:39,Australia/Melbourne
2016-01-31 07:40:51+11:00,-37.92512722313404,144.98595485463738,0.9486100000000001,43.0,2715,0.4032,403.2,,0,0.0,,2016-01-30 20:40:51,Australia/Melbourne
2016-01-31 07:41:13+11:00,-37.92515370994806,144.98619331978261,0.97235,42.60000000000002,2713,6.2136000000000005,6213.6,,60,0.5,,2016-01-30 20:41:13,Australia/Melbourne
2016-01-31 07:41:41+11:00,-37.924726819619536,144.98626406304538,1.02378,42.39999999999998,2712,6.3828,6382.8,,0,0.0,,2016-01-30 20:41:41,Australia/Melbourne
2016-01-31 07:42:03+11:00,-37.924268916249275,144.98612148687243,1.07629,41.799999999999955,2709,7.2540000000000004,7254.0,,82,0.0,,2016-01-30 20:42:03,Australia/Melbourne
2016-01-31 07:42:05+11:00,-37.924233712255955,144.98612517490983,1.08029,41.799999999999955,2709,7.354800000000001,7354.8,,82,0.0,,2016-01-30 20:42:05,Australia/Melbourne
2016-01-31 07:42:28+11:00,-37.92428132146597,144.98667335137725,1.13034,42.39999999999998,2712,7.9956000000000005,7995.6,,60,0.5,,2016-01-30 20:42:28,Australia/Melbourne
2016-01-31 07:42:42+11:00,-37.924327002838254,144.98700049705803,1.16103,43.0,2715,7.9956000000000005,7995.6,,60,0.5,,2016-01-30 20:42:42,Australia/Melbourne
2016-01-31 07:42:50+11:00,-37.92422558180988,144.98712060973048,1.17656,43.0,2715,7.7256,7725.6,,60,0.5,,2016-01-30 20:42:50,Australia/Melbourne
2016-01-31 07:43:05+11:00,-37.924308478832245,144.98739478178322,1.20401,43.799999999999955,2719,5.7456000000000005,5745.6,,,,,2016-01-30 20:43:05,Australia/Melbourne
2016-01-31 07:43:36+11:00,-37.92488632723689,144.98734398745,1.26696,42.60000000000002,2713,20.322,20322.0,,44,0.0,,2016-01-30 20:43:36,Australia/Melbourne
2016-01-31 07:43:40+11:00,-37.925098557025194,144.98730476014316,1.29081,42.0,2710,22.370400000000004,22370.4,,50,0.0,,2016-01-30 20:43:40,Australia/Melbourne
2016-01-31 07:43:50+11:00,-37.92568453587592,144.9872337654233,1.35617,41.200000000000045,2706,23.6124,23612.4,,0,0.0,,2016-01-30 20:43:50,Australia/Melbourne
2016-01-31 07:43:55+11:00,-37.92598812840879,144.9872321728617,1.3897899999999999,40.799999999999955,2704,25.059600000000003,25059.600000000002,,0,0.0,,2016-01-30 20:43:55,Australia/Melbourne
2016-01-31 07:44:04+11:00,-37.92649917304516,144.98745932243764,1.45074,41.0,2705,23.3136,23313.600000000002,,0,0.0,,2016-01-30 20:44:04,Australia/Melbourne
2016-01-31 07:44:13+11:00,-37.926933355629444,144.98794438317418,1.51575,40.0,2700,26.636400000000002,26636.4,,60,0.0,,2016-01-30 20:44:13,Australia/Melbourne
2016-01-31 07:44:21+11:00,-37.92729017324746,144.98837144114077,1.57021,40.799999999999955,2704,24.4188,24418.8,,56,0.0,,2016-01-30 20:44:21,Australia/Melbourne
2016-01-31 07:44:30+11:00,-37.92761103250086,144.98897284269333,1.635,41.0,2705,26.4348,26434.8,,58,0.0,,2016-01-30 20:44:30,Australia/Melbourne
2016-01-31 07:44:39+11:00,-37.928042616695166,144.989458238706,1.69949,41.39999999999998,2707,25.729200000000002,25729.2,,58,0.0,,2016-01-30 20:44:39,Australia/Melbourne
