timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2019-05-05 08:34:50+10:00,-31.428843727335334,152.90036316029727,3.86206,42.0,2710,7.322399999999999,7322.400000000001,169,0,0.0,,2019-05-04 22:34:50,Australia/Sydney
2019-05-05 08:34:56+10:00,-31.428950428962708,152.90029484778643,3.8692800000000003,43.39999999999998,2717,8.766,8766.0,172,0,0.0,,2019-05-04 22:34:56,Australia/Sydney
2019-05-05 08:35:02+10:00,-31.429066266864538,152.90025184862316,3.8827800000000003,42.60000000000002,2713,8.564400000000001,8564.4,173,93,0.5,,2019-05-04 22:35:02,Australia/Sydney
2019-05-05 08:35:08+10:00,-31.429193168878555,152.9002101905644,3.89743,43.0,2715,8.7012,8701.2,174,98,0.5,,2019-05-04 22:35:08,Australia/Sydney
2019-05-05 08:35:14+10:00,-31.42932778224349,152.90014816448092,3.91348,43.200000000000045,2716,9.1044,9104.4,175,96,0.0,,2019-05-04 22:35:14,Australia/Sydney
2019-05-05 08:35:20+10:00,-31.429453007876873,152.90011581033468,3.92794,43.0,2715,9.2052,9205.2,174,94,0.5,,2019-05-04 22:35:20,Australia/Sydney
2019-05-05 08:35:26+10:00,-31.42952081747353,152.90016568265855,3.9368600000000002,44.0,2720,6.717600000000001,6717.6,174,87,0.0,,2019-05-04 22:35:26,Australia/Sydney
2019-05-05 08:35:30+10:00,-31.429547471925616,152.9001776687801,3.94003,45.200000000000045,2726,0.0324,32.4,172,57,0.5,,2019-05-04 22:35:30,Australia/Sydney
2019-05-05 08:35:32+10:00,-31.429553171619773,152.90018680505455,3.94104,46.0,2730,0.0684,68.4,172,47,0.0,,2019-05-04 22:35:32,Australia/Sydney
2019-05-05 08:35:35+10:00,-31.429571779444814,152.90020482614636,3.94372,46.60000000000002,2733,0.0684,68.4,173,53,0.0,,2019-05-04 22:35:35,Australia/Sydney
2019-05-05 08:35:36+10:00,-31.429581502452493,152.90021371096373,3.94509,46.60000000000002,2733,4.0968,4096.8,172,54,0.5,,2019-05-04 22:35:36,Australia/Sydney
2019-05-05 08:35:42+10:00,-31.42962198704481,152.90024832822382,3.95065,45.200000000000045,2726,3.8628,3862.8,172,63,0.5,,2019-05-04 22:35:42,Australia/Sydney
2019-05-05 08:35:43+10:00,-31.42962626181543,152.90025260299444,3.95127,45.0,2725,0.0,0.0,173,63,0.5,,2019-05-04 22:35:43,Australia/Sydney
2019-05-05 08:35:48+10:00,-31.429652832448483,152.9002717975527,3.95473,43.799999999999955,2719,0.0324,32.4,172,69,0.0,,2019-05-04 22:35:48,Australia/Sydney
2019-05-05 08:35:54+10:00,-31.429760958999395,152.90030021220446,3.96712,43.0,2715,7.0884,7088.400000000001,169,94,0.0,,2019-05-04 22:35:54,Australia/Sydney
2019-05-05 08:36:00+10:00,-31.42993320710957,152.9003243520856,3.9863600000000003,43.60000000000002,2718,9.4392,9439.2,171,95,0.0,,2019-05-04 22:36:00,Australia/Sydney
2019-05-05 08:36:05+10:00,-31.430077124387026,152.90034849196672,4.00248,43.39999999999998,2717,9.0684,9068.4,174,96,0.0,,2019-05-04 22:36:05,Australia/Sydney
2019-05-05 08:36:11+10:00,-31.430245516821742,152.90037397295237,4.0213,43.39999999999998,2717,9.0036,9003.6,174,93,0.0,,2019-05-04 22:36:11,Australia/Sydney
2019-05-05 08:36:17+10:00,-31.430325312539935,152.90044060908258,4.03292,44.0,2720,7.0524000000000004,7052.400000000001,173,65,0.0,,2019-05-04 22:36:17,Australia/Sydney
2019-05-05 08:36:19+10:00,-31.430329252034426,152.90046743117273,4.03552,43.39999999999998,2717,6.9192,6919.2,173,62,0.0,,2019-05-04 22:36:19,Australia/Sydney
2019-05-05 08:36:20+10:00,-31.4303289167583,152.90047405287623,4.03613,43.200000000000045,2716,6.8184,6818.400000000001,173,62,0.0,,2019-05-04 22:36:20,Australia/Sydney
2019-05-05 08:36:22+10:00,-31.43032070249319,152.90049358271062,4.0382,43.39999999999998,2717,0.0,0.0,173,63,0.0,,2019-05-04 22:36:22,Australia/Sydney
2019-05-05 08:36:24+10:00,-31.430316930636764,152.90052451193333,4.04116,43.60000000000002,2718,5.3064,5306.400000000001,172,66,0.0,,2019-05-04 22:36:24,Australia/Sydney
2019-05-05 08:36:30+10:00,-31.430306201800704,152.90060967206955,4.0495,43.200000000000045,2716,5.2056,5205.6,171,78,0.0,,2019-05-04 22:36:30,Australia/Sydney
2019-05-05 08:36:35+10:00,-31.43027468584478,152.90065795183182,4.0549,43.0,2715,5.04,5040.0,168,0,0.0,,2019-05-04 22:36:35,Australia/Sydney
2019-05-05 08:36:41+10:00,-31.43025708384812,152.90066708810627,4.057,42.799999999999955,2714,0.0,0.0,167,0,0.0,,2019-05-04 22:36:41,Australia/Sydney
2019-05-05 08:36:47+10:00,-31.430255826562643,152.90066591463983,4.05723,43.0,2715,0.0324,32.4,168,0,0.0,,2019-05-04 22:36:47,Australia/Sydney
2019-05-05 08:36:50+10:00,-31.430257251486182,152.90066524408758,4.0574699999999995,43.0,2715,0.0324,32.4,165,0,0.0,,2019-05-04 22:36:50,Australia/Sydney
2019-05-05 08:36:55+10:00,-31.430253982543945,152.9006740450859,4.05854,43.60000000000002,2718,0.0684,68.4,162,128,0.0,,2019-05-04 22:36:55,Australia/Sydney
2019-05-05 08:36:56+10:00,-31.43025322817266,152.9006740450859,4.05856,45.0,2725,0.0684,68.4,161,128,0.0,,2019-05-04 22:36:56,Australia/Sydney
2019-05-05 08:36:57+10:00,-31.4302512165159,152.90067412890494,4.05875,43.799999999999955,2719,0.0684,68.4,162,128,0.0,,2019-05-04 22:36:57,Australia/Sydney
2019-05-05 08:37:03+10:00,-31.430248534306884,152.90067387744784,4.05921,43.0,2715,0.13319999999999999,133.20000000000002,161,0,0.0,,2019-05-04 22:37:03,Australia/Sydney
2019-05-05 08:37:06+10:00,-31.430248701944947,152.9006761405617,4.0594,43.0,2715,0.13319999999999999,133.20000000000002,159,0,0.0,,2019-05-04 22:37:06,Australia/Sydney
2019-05-05 08:37:08+10:00,-31.430245768278837,152.90067790076137,4.05977,42.799999999999955,2714,0.13319999999999999,133.20000000000002,156,0,0.0,,2019-05-04 22:37:08,Australia/Sydney
2019-05-05 08:37:14+10:00,-31.430246774107218,152.90067689493299,4.05981,43.200000000000045,2716,0.16920000000000002,169.20000000000002,156,0,0.0,,2019-05-04 22:37:14,Australia/Sydney
2019-05-05 08:37:20+10:00,-31.43024291843176,152.90067873895168,4.06034,43.0,2715,0.16920000000000002,169.20000000000002,155,0,0.0,,2019-05-04 22:37:20,Australia/Sydney
2019-05-05 08:37:26+10:00,-31.43023277632892,152.90068049915135,4.06151,42.799999999999955,2714,0.234,234.0,153,0,0.0,,2019-05-04 22:37:26,Australia/Sydney
2019-05-05 08:37:31+10:00,-31.4302234724164,152.90068494156003,4.06269,42.60000000000002,2713,0.3348,334.8,150,0,0.0,,2019-05-04 22:37:31,Australia/Sydney
2019-05-05 08:37:37+10:00,-31.430209055542946,152.90067689493299,4.0645,42.60000000000002,2713,0.4356,435.6,150,0,0.0,,2019-05-04 22:37:37,Australia/Sydney
2019-05-05 08:37:40+10:00,-31.430211318656802,152.9006766434759,4.0646700000000004,42.799999999999955,2714,0.4356,435.6,147,0,0.0,,2019-05-04 22:37:40,Australia/Sydney
2019-05-05 08:37:46+10:00,-31.430210061371326,152.90068284608424,4.065510000000001,42.799999999999955,2714,0.4356,435.6,,0,0.0,,2019-05-04 22:37:46,Australia/Sydney
2019-05-05 08:37:52+10:00,-31.430208887904882,152.90068418718874,4.06634,42.60000000000002,2713,0.4356,435.6,,63,0.5,,2019-05-04 22:37:52,Australia/Sydney
2019-05-05 08:37:58+10:00,-31.43021601252258,152.9006898868829,4.06752,42.799999999999955,2714,0.4716,471.6,,0,0.0,,2019-05-04 22:37:58,Australia/Sydney
2019-05-05 08:38:04+10:00,-31.43021802417934,152.90068795904517,4.06788,42.60000000000002,2713,0.4716,471.6,,0,0.0,,2019-05-04 22:38:04,Australia/Sydney
2019-05-05 08:38:10+10:00,-31.43021559342742,152.90069214999676,4.06884,42.799999999999955,2714,0.4716,471.6,145,0,0.0,,2019-05-04 22:38:10,Australia/Sydney
2019-05-05 08:38:12+10:00,-31.430214252322912,152.90069240145385,4.06898,42.799999999999955,2714,0.4716,471.6,148,0,0.0,,2019-05-04 22:38:12,Australia/Sydney
2019-05-05 08:38:16+10:00,-31.43021265976131,152.9006965085864,4.06931,42.799999999999955,2714,0.4716,471.6,144,0,0.0,,2019-05-04 22:38:16,Australia/Sydney
2019-05-05 08:38:22+10:00,-31.430215509608388,152.9006988555193,4.06993,42.799999999999955,2714,0.5040000000000001,504.0,146,0,0.0,,2019-05-04 22:38:22,Australia/Sydney
2019-05-05 08:38:28+10:00,-31.430219365283847,152.90069734677672,4.0705599999999995,42.39999999999998,2712,0.5040000000000001,504.0,145,0,0.0,,2019-05-04 22:38:28,Australia/Sydney
2019-05-05 08:38:29+10:00,-31.430218778550625,152.90069667622447,4.0705599999999995,42.39999999999998,2712,0.5040000000000001,504.0,136,0,0.0,,2019-05-04 22:38:29,Australia/Sydney
2019-05-05 08:38:30+10:00,-31.430213330313563,152.90069734677672,4.07116,42.799999999999955,2714,0.5040000000000001,504.0,133,0,0.0,,2019-05-04 22:38:30,Australia/Sydney
2019-05-05 08:38:31+10:00,-31.430211570113897,152.90069600567222,4.07139,43.200000000000045,2716,0.5040000000000001,504.0,133,0,0.0,,2019-05-04 22:38:31,Australia/Sydney
2019-05-05 08:38:32+10:00,-31.43021031282842,152.90069734677672,4.07147,43.0,2715,0.5040000000000001,504.0,136,0,0.0,,2019-05-04 22:38:32,Australia/Sydney
2019-05-05 08:38:35+10:00,-31.430210396647453,152.90069776587188,4.07155,43.0,2715,0.5040000000000001,504.0,139,0,0.0,,2019-05-04 22:38:35,Australia/Sydney
2019-05-05 08:38:40+10:00,-31.43020830117166,152.90069508366287,4.07194,42.799999999999955,2714,0.4716,471.6,142,0,0.0,,2019-05-04 22:38:40,Australia/Sydney
2019-05-05 08:38:44+10:00,-31.430208384990692,152.90069734677672,4.07198,42.60000000000002,2713,0.4356,435.6,139,0,0.0,,2019-05-04 22:38:44,Australia/Sydney
2019-05-05 08:38:50+10:00,-31.43021073192358,152.9006999451667,4.07284,43.39999999999998,2717,0.4716,471.6,140,0,0.0,,2019-05-04 22:38:50,Australia/Sydney
2019-05-05 08:38:56+10:00,-31.430207546800375,152.90070321410894,4.07381,43.0,2715,0.5040000000000001,504.0,141,39,0.0,,2019-05-04 22:38:56,Australia/Sydney
2019-05-05 08:39:02+10:00,-31.430202266201377,152.90070321410894,4.07454,43.39999999999998,2717,0.5040000000000001,504.0,143,0,0.0,,2019-05-04 22:39:02,Australia/Sydney
