timestamp,time_in_seconds,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2020-02-22 16:41:52-06:00,60112,-38.14759374596178,144.37003634870052,48.22637,57.399999999999984,2787,26.604,26604.0,,79.31040564373897,,,2020-02-22 22:41:52,None
2020-02-22 16:41:53-06:00,60113,-38.14760933630168,144.3701186589897,48.23378,57.200000000000045,2786,26.7372,26737.2,,79.31040564373897,,,2020-02-22 22:41:53,None
2020-02-22 16:41:56-06:00,60116,-38.14765476621688,144.37034857459366,48.25455,58.399999999999984,2792,23.112,23112.0,,79.31040564373897,,,2020-02-22 22:41:56,None
2020-02-22 16:41:59-06:00,60119,-38.147689132019885,144.3705452140421,48.27221,59.600000000000016,2798,19.2132,19213.2,,79.31040564373897,,,2020-02-22 22:41:59,None
2020-02-22 16:42:05-06:00,60125,-38.14775618724525,144.3708625528961,48.301,60.600000000000016,2803,15.3828,15382.8,,79.31040564373897,,,2020-02-22 22:42:05,None
2020-02-22 16:42:06-06:00,60126,-38.14776440151036,144.37091837637124,48.30598000000001,61.0,2805,16.3584,16358.4,,79.31040564373897,,,2020-02-22 22:42:06,None
2020-02-22 16:42:09-06:00,60129,-38.14779776148497,144.37107595615092,48.32025,62.200000000000045,2811,15.552,15552.0,,79.31040564373897,,,2020-02-22 22:42:09,None
2020-02-22 16:42:13-06:00,60133,-38.147832965478294,144.3712810613215,48.338640000000005,63.200000000000045,2816,15.6528,15652.8,,79.31040564373897,,,2020-02-22 22:42:13,None
2020-02-22 16:42:18-06:00,60138,-38.14787822775543,144.37153746373954,48.361670000000004,64.39999999999998,2822,16.56,16560.0,,79.31040564373897,,,2020-02-22 22:42:18,None
2020-02-22 16:42:23-06:00,60143,-38.147940002381794,144.37178229913116,48.38426000000001,64.60000000000002,2823,17.4348,17434.8,,79.31040564373897,,,2020-02-22 22:42:23,None
2020-02-22 16:42:25-06:00,60145,-38.14794318750501,144.37191314063963,48.39575,64.20000000000005,2821,19.9188,19918.8,,79.31040564373897,,,2020-02-22 22:42:25,None
2020-02-22 16:42:31-06:00,60151,-38.147953748702996,144.37238110229373,48.43680000000001,64.39999999999998,2822,25.4952,25495.2,,79.31040564373897,,,2020-02-22 22:42:31,None
