timestamp,time_in_seconds,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2019-07-24 17:59:11+10:00,64751,-37.668672669678934,144.55572182312608,0.00058,152.60000000000005,3263,0.0,0.0,93,0,0.0,27,2019-07-24 07:59:11,Australia/Melbourne
2019-07-24 17:59:12+10:00,64752,-37.668666886165745,144.55574923194945,0.0020800000000000003,151.39999999999995,3257,0.0,0.0,91,0,0.0,27,2019-07-24 07:59:12,Australia/Melbourne
2019-07-24 17:59:13+10:00,64753,-37.66865959390998,144.5557792391628,0.00365,152.60000000000005,3263,2.8224,2822.4,92,0,0.0,27,2019-07-24 07:59:13,Australia/Melbourne
2019-07-24 17:59:15+10:00,64755,-37.668654229491956,144.55584906041622,0.00853,152.60000000000005,3263,8.564400000000001,8564.4,98,88,0.5,27,2019-07-24 07:59:15,Australia/Melbourne
2019-07-24 17:59:16+10:00,64756,-37.668645596131675,144.55587789416313,0.01098,153.39999999999995,3267,8.9028,8902.800000000001,101,92,0.0,27,2019-07-24 07:59:16,Australia/Melbourne
2019-07-24 17:59:17+10:00,64757,-37.66863838769496,144.55591100268066,0.013340000000000001,152.79999999999995,3264,9.774,9774.0,105,92,0.0,27,2019-07-24 07:59:17,Australia/Melbourne
2019-07-24 17:59:18+10:00,64758,-37.66862841323018,144.55594712868333,0.01601,153.0,3265,10.1124,10112.4,108,91,0.0,27,2019-07-24 07:59:18,Australia/Melbourne
2019-07-24 17:59:22+10:00,64762,-37.66858658753336,144.55608543008566,0.02866,153.60000000000005,3268,11.3184,11318.4,108,92,0.5,27,2019-07-24 07:59:22,Australia/Melbourne
2019-07-24 17:59:26+10:00,64766,-37.668581306934364,144.55621610395607,0.04095,154.20000000000005,3271,10.9836,10983.6,113,91,0.0,27,2019-07-24 07:59:26,Australia/Melbourne
2019-07-24 17:59:27+10:00,64767,-37.668578708544366,144.5562480390072,0.04431,154.20000000000005,3271,10.9836,10983.6,113,90,0.0,27,2019-07-24 07:59:27,Australia/Melbourne
2019-07-24 17:59:29+10:00,64769,-37.668566722422845,144.55631568096578,0.04973,154.60000000000005,3273,10.9152,10915.2,116,90,0.0,27,2019-07-24 07:59:29,Australia/Melbourne
2019-07-24 17:59:30+10:00,64770,-37.66855733469129,144.5563561655581,0.052579999999999995,154.79999999999995,3274,10.7496,10749.6,117,90,0.0,27,2019-07-24 07:59:30,Australia/Melbourne
2019-07-24 17:59:33+10:00,64773,-37.668545097112656,144.55644928850236,0.06205,154.79999999999995,3274,10.782,10782.0,118,89,0.0,27,2019-07-24 07:59:33,Australia/Melbourne
2019-07-24 17:59:39+10:00,64779,-37.66854241490364,144.55664550885558,0.08165,154.20000000000005,3271,10.9512,10951.2,119,87,0.5,27,2019-07-24 07:59:39,Australia/Melbourne
2019-07-24 17:59:40+10:00,64780,-37.6685481145978,144.5566722471267,0.0845,154.0,3270,10.9512,10951.2,119,87,0.5,27,2019-07-24 07:59:40,Australia/Melbourne
2019-07-24 17:59:44+10:00,64784,-37.668576445430524,144.55677500925958,0.09575,154.20000000000005,3271,10.8144,10814.4,118,87,0.5,27,2019-07-24 07:59:44,Australia/Melbourne
2019-07-24 17:59:50+10:00,64790,-37.66862003132701,144.55693745054302,0.11285999999999999,154.20000000000005,3271,10.6488,10648.8,120,86,0.5,27,2019-07-24 07:59:50,Australia/Melbourne
2019-07-24 17:59:56+10:00,64796,-37.66865666024387,144.55709662288427,0.12829000000000002,154.20000000000005,3271,10.3788,10378.8,120,87,0.5,27,2019-07-24 07:59:56,Australia/Melbourne
2019-07-24 18:00:02+10:00,64802,-37.668676692992456,144.55726878717542,0.14328,154.20000000000005,3271,10.1448,10144.8,122,86,0.5,27,2019-07-24 08:00:02,Australia/Melbourne
2019-07-24 18:00:08+10:00,64808,-37.6687138248235,144.55744975246492,0.15894999999999998,154.20000000000005,3271,10.044,10044.0,122,86,0.0,27,2019-07-24 08:00:08,Australia/Melbourne
2019-07-24 18:00:11+10:00,64811,-37.668718853965395,144.5575572922826,0.16734000000000002,154.0,3270,10.0116,10011.6,125,87,0.5,27,2019-07-24 08:00:11,Australia/Melbourne
2019-07-24 18:00:14+10:00,64814,-37.66872824169696,144.5576654188335,0.1751,154.0,3270,10.0116,10011.6,124,87,0.5,27,2019-07-24 08:00:14,Australia/Melbourne
2019-07-24 18:00:20+10:00,64820,-37.668734444305294,144.55782853066918,0.19254000000000002,154.0,3270,10.0116,10011.6,123,85,0.5,27,2019-07-24 08:00:20,Australia/Melbourne
2019-07-24 18:00:25+10:00,64825,-37.668668646365404,144.55792483873662,0.2029,154.20000000000005,3271,9.9108,9910.8,124,85,0.0,27,2019-07-24 08:00:25,Australia/Melbourne
2019-07-24 18:00:30+10:00,64830,-37.66855976544321,144.55803154036403,0.21556,154.39999999999995,3272,9.774,9774.0,125,85,0.0,27,2019-07-24 08:00:30,Australia/Melbourne
2019-07-24 18:00:34+10:00,64834,-37.668537637218826,144.55814419314262,0.22748000000000002,154.60000000000005,3273,9.81,9810.0,127,85,0.5,27,2019-07-24 08:00:34,Australia/Melbourne
2019-07-24 18:00:39+10:00,64839,-37.668613661080606,144.5582233183086,0.24285,154.60000000000005,3273,10.1124,10112.4,130,85,0.5,27,2019-07-24 08:00:39,Australia/Melbourne
2019-07-24 18:00:40+10:00,64840,-37.6686347834766,144.558224407956,0.24561999999999998,154.60000000000005,3273,10.1124,10112.4,130,87,0.5,27,2019-07-24 08:00:40,Australia/Melbourne
2019-07-24 18:00:41+10:00,64841,-37.668654397130005,144.55822516232732,0.24867,154.39999999999995,3272,10.1124,10112.4,130,87,0.5,27,2019-07-24 08:00:41,Australia/Melbourne
2019-07-24 18:00:44+10:00,64844,-37.66872279345989,144.55820546485486,0.25838,154.79999999999995,3274,10.1772,10177.2,130,85,0.5,27,2019-07-24 08:00:44,Australia/Melbourne
2019-07-24 18:00:47+10:00,64847,-37.66879303380847,144.55819071270525,0.26821999999999996,153.39999999999995,3267,10.3464,10346.4,131,86,0.5,27,2019-07-24 08:00:47,Australia/Melbourne
2019-07-24 18:00:50+10:00,64850,-37.668867968022816,144.5581871923059,0.27626,154.0,3270,10.314000000000002,10314.0,133,86,0.5,27,2019-07-24 08:00:50,Australia/Melbourne
2019-07-24 18:00:56+10:00,64856,-37.669022027403116,144.5581711828709,0.29179,153.79999999999995,3269,10.044,10044.0,136,87,0.5,27,2019-07-24 08:00:56,Australia/Melbourne
2019-07-24 18:00:58+10:00,64858,-37.66907307319343,144.55816774629056,0.29635,153.79999999999995,3269,9.8748,9874.8,133,85,0.5,27,2019-07-24 08:00:58,Australia/Melbourne
2019-07-24 18:01:02+10:00,64862,-37.66916678287089,144.5581456180662,0.30734,153.39999999999995,3267,9.774,9774.0,132,85,0.0,27,2019-07-24 08:01:02,Australia/Melbourne
2019-07-24 18:01:08+10:00,64868,-37.669314723461866,144.5581247471273,0.32327,153.39999999999995,3267,9.774,9774.0,135,85,0.5,27,2019-07-24 08:01:08,Australia/Melbourne
2019-07-24 18:01:10+10:00,64870,-37.66936887055636,144.55811988562348,0.32963000000000003,153.39999999999995,3267,9.774,9774.0,131,85,0.0,26,2019-07-24 08:01:10,Australia/Melbourne
2019-07-24 18:01:13+10:00,64873,-37.66944891773164,144.55810479819775,0.33812000000000003,153.60000000000005,3268,9.81,9810.0,131,85,0.0,26,2019-07-24 08:01:13,Australia/Melbourne
2019-07-24 18:01:18+10:00,64878,-37.669571461156,144.55807303078473,0.35258,153.60000000000005,3268,9.8748,9874.8,133,85,0.5,26,2019-07-24 08:01:18,Australia/Melbourne
2019-07-24 18:01:19+10:00,64879,-37.669594008475535,144.5580660738051,0.35502,153.39999999999995,3267,9.8424,9842.4,133,85,0.0,26,2019-07-24 08:01:19,Australia/Melbourne
2019-07-24 18:01:24+10:00,64884,-37.669725269079215,144.55802022479475,0.36914,153.20000000000005,3266,9.774,9774.0,132,85,0.0,26,2019-07-24 08:01:24,Australia/Melbourne
2019-07-24 18:01:30+10:00,64890,-37.669884106144316,144.557946883142,0.3864800000000001,153.20000000000005,3266,9.8424,9842.4,134,85,0.5,26,2019-07-24 08:01:30,Australia/Melbourne
2019-07-24 18:01:31+10:00,64891,-37.669917549937956,144.5579141099006,0.38938,153.20000000000005,3266,9.8748,9874.8,135,85,0.0,26,2019-07-24 08:01:31,Australia/Melbourne
2019-07-24 18:01:32+10:00,64892,-37.66994244419038,144.5578971784562,0.39389,153.20000000000005,3266,9.9108,9910.8,138,85,0.0,26,2019-07-24 08:01:32,Australia/Melbourne
2019-07-24 18:01:36+10:00,64896,-37.67004109919071,144.5578427799046,0.40687,153.39999999999995,3267,10.0764,10076.4,142,85,0.0,26,2019-07-24 08:01:36,Australia/Melbourne
2019-07-24 18:01:37+10:00,64897,-37.670064652338624,144.55783179961142,0.40971,153.60000000000005,3268,10.1124,10112.4,144,85,0.0,26,2019-07-24 08:01:37,Australia/Melbourne
2019-07-24 18:01:38+10:00,64898,-37.67008887603879,144.55782081931832,0.41202,153.39999999999995,3267,10.1124,10112.4,147,85,0.0,26,2019-07-24 08:01:38,Australia/Melbourne
2019-07-24 18:01:40+10:00,64900,-37.67013480886817,144.5577993616462,0.41734,153.39999999999995,3267,10.0764,10076.4,150,85,0.0,26,2019-07-24 08:01:40,Australia/Melbourne
2019-07-24 18:01:42+10:00,64902,-37.6701832562685,144.5577722880989,0.42345,153.60000000000005,3268,10.1124,10112.4,153,85,0.5,26,2019-07-24 08:01:42,Australia/Melbourne
2019-07-24 18:01:48+10:00,64908,-37.67033237032592,144.5577035564929,0.44198,153.20000000000005,3266,10.1448,10144.8,151,84,0.0,26,2019-07-24 08:01:48,Australia/Melbourne
2019-07-24 18:01:50+10:00,64910,-37.67037620767951,144.5577098429203,0.44783,153.20000000000005,3266,10.1772,10177.2,149,85,0.0,26,2019-07-24 08:01:50,Australia/Melbourne
2019-07-24 18:01:52+10:00,64912,-37.67041392624378,144.55773985013366,0.45326000000000005,153.20000000000005,3266,10.1448,10144.8,146,85,0.0,26,2019-07-24 08:01:52,Australia/Melbourne
2019-07-24 18:01:54+10:00,64914,-37.67044996842742,144.55778670497241,0.45838,153.20000000000005,3266,10.1448,10144.8,145,85,0.5,26,2019-07-24 08:01:54,Australia/Melbourne
2019-07-24 18:02:00+10:00,64920,-37.67054694704712,144.55792332999408,0.47534,153.0,3265,10.0764,10076.4,145,84,0.0,26,2019-07-24 08:02:00,Australia/Melbourne
2019-07-24 18:02:02+10:00,64922,-37.67058533616364,144.5579506549984,0.4809,152.79999999999995,3264,10.0764,10076.4,145,84,0.0,26,2019-07-24 08:02:02,Australia/Melbourne
2019-07-24 18:02:04+10:00,64924,-37.67063344828785,144.55794311128554,0.48563,153.0,3265,10.0116,10011.6,144,85,0.0,26,2019-07-24 08:02:04,Australia/Melbourne
2019-07-24 18:02:06+10:00,64926,-37.67068424262106,144.55792215652764,0.49165,153.0,3265,10.0116,10011.6,145,85,0.0,26,2019-07-24 08:02:06,Australia/Melbourne
2019-07-24 18:02:11+10:00,64931,-37.67074023373425,144.55782584846017,0.5077200000000001,152.60000000000005,3263,10.1124,10112.4,145,87,0.5,26,2019-07-24 08:02:11,Australia/Melbourne
2019-07-24 18:02:14+10:00,64934,-37.670704694464796,144.55777203664184,0.5150399999999999,152.79999999999995,3264,10.0116,10011.6,146,86,0.5,26,2019-07-24 08:02:14,Australia/Melbourne
2019-07-24 18:02:19+10:00,64939,-37.67063344828785,144.5576579589397,0.52928,152.79999999999995,3264,9.9432,9943.2,145,84,0.0,26,2019-07-24 08:02:19,Australia/Melbourne
2019-07-24 18:02:24+10:00,64944,-37.670587012544274,144.55750515684485,0.5432400000000001,152.79999999999995,3264,9.9432,9943.2,145,84,0.0,26,2019-07-24 08:02:24,Australia/Melbourne
2019-07-24 18:02:29+10:00,64949,-37.67051325179637,144.55737456679344,0.5568200000000001,152.79999999999995,3264,9.9756,9975.6,143,85,0.0,26,2019-07-24 08:02:29,Australia/Melbourne
2019-07-24 18:02:35+10:00,64955,-37.67039976082742,144.55725353211162,0.57205,152.79999999999995,3264,9.8748,9874.8,144,85,0.0,26,2019-07-24 08:02:35,Australia/Melbourne
2019-07-24 18:02:40+10:00,64960,-37.670335220173,144.5570888277143,0.58763,152.79999999999995,3264,9.9756,9975.6,143,85,0.0,26,2019-07-24 08:02:40,Australia/Melbourne
2019-07-24 18:02:42+10:00,64962,-37.67031946219504,144.55702076666054,0.59363,152.60000000000005,3263,10.044,10044.0,146,85,0.0,26,2019-07-24 08:02:42,Australia/Melbourne
2019-07-24 18:02:43+10:00,64963,-37.67030965536833,144.55698899924758,0.5965199999999999,152.39999999999995,3262,10.044,10044.0,145,85,0.0,26,2019-07-24 08:02:43,Australia/Melbourne
2019-07-24 18:02:46+10:00,64966,-37.670286688953645,144.55690258182585,0.60575,152.20000000000005,3261,10.1124,10112.4,146,85,0.0,26,2019-07-24 08:02:46,Australia/Melbourne
2019-07-24 18:02:48+10:00,64968,-37.67027093097568,144.55685153603554,0.6117999999999999,152.39999999999995,3262,10.1124,10112.4,143,84,0.0,26,2019-07-24 08:02:48,Australia/Melbourne
2019-07-24 18:02:51+10:00,64971,-37.67026917077601,144.55678255297244,0.6188899999999999,152.60000000000005,3263,10.1448,10144.8,143,85,0.0,26,2019-07-24 08:02:51,Australia/Melbourne
2019-07-24 18:02:56+10:00,64976,-37.67029423266649,144.55661608837542,0.6300800000000001,152.39999999999995,3262,9.8748,9874.8,145,85,0.5,26,2019-07-24 08:02:56,Australia/Melbourne
2019-07-24 18:03:01+10:00,64981,-37.670330191031105,144.55645959824326,0.6441100000000001,152.20000000000005,3261,9.8748,9874.8,146,85,0.5,26,2019-07-24 08:03:01,Australia/Melbourne
2019-07-24 18:03:07+10:00,64987,-37.670401940122254,144.55623479560018,0.66467,152.0,3260,10.0116,10011.6,144,85,0.0,26,2019-07-24 08:03:07,Australia/Melbourne
2019-07-24 18:03:12+10:00,64992,-37.67045508138835,144.5560918841511,0.68203,152.0,3260,10.3464,10346.4,145,85,0.5,26,2019-07-24 08:03:12,Australia/Melbourne
2019-07-24 18:03:18+10:00,64998,-37.67054334282875,144.55593296326697,0.70068,151.60000000000005,3258,10.548,10548.0,144,85,0.0,26,2019-07-24 08:03:18,Australia/Melbourne
2019-07-24 18:03:24+10:00,65004,-37.67060436308385,144.55576021224257,0.7191000000000001,152.0,3260,10.8144,10814.4,146,85,0.5,26,2019-07-24 08:03:24,Australia/Melbourne
2019-07-24 18:03:30+10:00,65010,-37.670655492693186,144.55562626942992,0.73388,152.0,3260,10.3788,10378.8,146,84,0.0,26,2019-07-24 08:03:30,Australia/Melbourne
2019-07-24 18:03:31+10:00,65011,-37.67066588625312,144.55559601075947,0.7358300000000001,152.0,3260,10.277999999999999,10278.0,143,85,0.0,26,2019-07-24 08:03:31,Australia/Melbourne
2019-07-24 18:03:36+10:00,65016,-37.67070343717933,144.5554391015321,0.7485700000000001,152.20000000000005,3261,10.0116,10011.6,143,84,0.0,26,2019-07-24 08:03:36,Australia/Melbourne
2019-07-24 18:03:42+10:00,65022,-37.670717183500535,144.55523231998086,0.7658400000000001,152.0,3260,10.0764,10076.4,143,84,0.0,26,2019-07-24 08:03:42,Australia/Melbourne
2019-07-24 18:03:43+10:00,65023,-37.670718859881156,144.55519585870206,0.7692399999999999,152.20000000000005,3261,10.1448,10144.8,143,85,0.0,26,2019-07-24 08:03:43,Australia/Melbourne
2019-07-24 18:03:49+10:00,65029,-37.670711651444435,144.55503014847636,0.7854099999999999,152.39999999999995,3262,10.2132,10213.2,145,85,0.0,26,2019-07-24 08:03:49,Australia/Melbourne
2019-07-24 18:03:55+10:00,65035,-37.67072615213692,144.55486183986068,0.79992,152.0,3260,9.9108,9910.8,147,85,0.5,26,2019-07-24 08:03:55,Australia/Melbourne
2019-07-24 18:04:00+10:00,65040,-37.67073092982172,144.55469001084566,0.81275,152.20000000000005,3261,9.6732,9673.2,146,85,0.0,26,2019-07-24 08:04:00,Australia/Melbourne
2019-07-24 18:04:06+10:00,65046,-37.670731348916895,144.55448708496988,0.83075,152.0,3260,9.8424,9842.4,146,85,0.0,25,2019-07-24 08:04:06,Australia/Melbourne
2019-07-24 18:04:07+10:00,65047,-37.670729840174324,144.55445749685168,0.8334199999999999,151.79999999999995,3259,9.8424,9842.4,146,85,0.0,25,2019-07-24 08:04:07,Australia/Melbourne
2019-07-24 18:04:09+10:00,65049,-37.67071969807147,144.5544025953859,0.8386899999999999,151.79999999999995,3259,9.8748,9874.8,146,84,0.0,25,2019-07-24 08:04:09,Australia/Melbourne
2019-07-24 18:04:12+10:00,65052,-37.670691702514894,144.5543240569532,0.8473299999999999,152.0,3260,9.8424,9842.4,145,84,0.0,25,2019-07-24 08:04:12,Australia/Melbourne
2019-07-24 18:04:17+10:00,65057,-37.67068105749786,144.5541744399816,0.8591799999999999,152.0,3260,9.774,9774.0,145,85,0.0,25,2019-07-24 08:04:17,Australia/Melbourne
2019-07-24 18:04:23+10:00,65063,-37.670673932880156,144.55396606586876,0.8777299999999999,152.0,3260,9.8424,9842.4,144,84,0.0,25,2019-07-24 08:04:23,Australia/Melbourne
2019-07-24 18:04:28+10:00,65068,-37.67068742774428,144.55382416024804,0.8925700000000001,151.79999999999995,3259,9.9108,9910.8,140,84,0.0,25,2019-07-24 08:04:28,Australia/Melbourne
2019-07-24 18:04:32+10:00,65072,-37.67067669890821,144.55370052717623,0.90384,151.79999999999995,3259,9.9432,9943.2,136,85,0.0,25,2019-07-24 08:04:32,Australia/Melbourne
2019-07-24 18:04:33+10:00,65073,-37.6706705801189,144.55366875976324,0.9067700000000001,151.79999999999995,3259,9.9756,9975.6,132,84,0.0,25,2019-07-24 08:04:33,Australia/Melbourne
2019-07-24 18:04:37+10:00,65077,-37.67065742053092,144.5535501558334,0.9186700000000001,152.0,3260,10.0764,10076.4,131,84,0.0,25,2019-07-24 08:04:37,Australia/Melbourne
2019-07-24 18:04:41+10:00,65081,-37.67066521570087,144.553451417014,0.9276399999999999,151.79999999999995,3259,10.0116,10011.6,132,84,0.0,25,2019-07-24 08:04:41,Australia/Melbourne
2019-07-24 18:04:42+10:00,65082,-37.670665131881826,144.55342710949483,0.9295899999999999,151.79999999999995,3259,9.9108,9910.8,133,84,0.0,25,2019-07-24 08:04:42,Australia/Melbourne
2019-07-24 18:04:45+10:00,65085,-37.67064769752324,144.55333842895925,0.9361700000000001,151.79999999999995,3259,9.774,9774.0,130,84,0.0,25,2019-07-24 08:04:45,Australia/Melbourne
2019-07-24 18:04:48+10:00,65088,-37.67062020488083,144.55324103124443,0.9445899999999999,151.60000000000005,3258,9.7416,9741.6,132,85,0.0,25,2019-07-24 08:04:48,Australia/Melbourne
2019-07-24 18:04:53+10:00,65093,-37.67059933394194,144.55309929326177,0.95896,151.79999999999995,3259,10.0116,10011.6,135,85,0.5,25,2019-07-24 08:04:53,Australia/Melbourne
2019-07-24 18:04:55+10:00,65095,-37.670594304800034,144.55305537208915,0.96194,152.0,3260,9.9108,9910.8,136,85,0.0,25,2019-07-24 08:04:55,Australia/Melbourne
2019-07-24 18:04:57+10:00,65097,-37.67058810219169,144.5530023146421,0.96567,151.79999999999995,3259,9.3708,9370.8,135,84,0.0,25,2019-07-24 08:04:57,Australia/Melbourne
2019-07-24 18:04:59+10:00,65099,-37.670583659783006,144.55295152030882,0.9692299999999999,152.0,3260,8.866800000000003,8866.800000000001,134,84,0.0,25,2019-07-24 08:04:59,Australia/Melbourne
2019-07-24 18:05:02+10:00,65102,-37.670580558478825,144.55284926109016,0.9753,151.60000000000005,3258,8.6652,8665.2,133,85,0.0,25,2019-07-24 08:05:02,Australia/Melbourne
2019-07-24 18:05:04+10:00,65104,-37.67058273777366,144.55278656445444,0.98071,151.60000000000005,3258,8.6652,8665.2,135,84,0.0,25,2019-07-24 08:05:04,Australia/Melbourne
2019-07-24 18:05:06+10:00,65106,-37.67058676108718,144.55271154642102,0.98689,151.60000000000005,3258,9.036,9036.0,138,85,0.0,25,2019-07-24 08:05:06,Australia/Melbourne
2019-07-24 18:05:08+10:00,65108,-37.670602099969976,144.55263820476833,0.99365,151.60000000000005,3258,9.4068,9406.8,138,85,0.0,25,2019-07-24 08:05:08,Australia/Melbourne
2019-07-24 18:05:09+10:00,65109,-37.670610481873155,144.55260861665008,0.99629,151.60000000000005,3258,9.4716,9471.6,139,85,0.0,25,2019-07-24 08:05:09,Australia/Melbourne
2019-07-24 18:05:11+10:00,65111,-37.670631352812045,144.55254709348083,1.00168,151.60000000000005,3258,9.4716,9471.6,139,85,0.5,25,2019-07-24 08:05:11,Australia/Melbourne
2019-07-24 18:05:15+10:00,65115,-37.67068281769753,144.55256829969582,1.01522,151.79999999999995,3259,10.277999999999999,10278.0,140,85,0.0,25,2019-07-24 08:05:15,Australia/Melbourne
2019-07-24 18:05:17+10:00,65117,-37.670655995607376,144.55241214483974,1.01625,152.39999999999995,3262,9.2052,9205.2,140,84,0.0,25,2019-07-24 08:05:17,Australia/Melbourne
2019-07-24 18:05:18+10:00,65118,-37.670651553198695,144.55237995833158,1.01777,151.79999999999995,3259,6.3504000000000005,6350.4000000000015,139,84,0.0,25,2019-07-24 08:05:18,Australia/Melbourne
2019-07-24 18:05:19+10:00,65119,-37.67064878717065,144.55234743654728,1.0205600000000001,152.60000000000005,3263,6.3504000000000005,6350.4000000000015,139,83,0.0,25,2019-07-24 08:05:19,Australia/Melbourne
2019-07-24 18:05:25+10:00,65125,-37.67060838639736,144.55212565138936,1.04157,152.0,3260,11.6208,11620.8,140,86,0.0,25,2019-07-24 08:05:25,Australia/Melbourne
2019-07-24 18:05:27+10:00,65127,-37.67058961093426,144.5520601887256,1.04815,151.79999999999995,3259,11.556,11556.0,143,86,0.0,25,2019-07-24 08:05:27,Australia/Melbourne
2019-07-24 18:05:31+10:00,65131,-37.67052213661373,144.5520176924765,1.0603900000000002,151.60000000000005,3258,11.015999999999998,11016.0,144,85,0.0,25,2019-07-24 08:05:31,Australia/Melbourne
2019-07-24 18:05:32+10:00,65132,-37.670508306473494,144.55202104523778,1.0625200000000001,151.60000000000005,3258,10.7136,10713.6,144,85,0.0,25,2019-07-24 08:05:32,Australia/Melbourne
2019-07-24 18:05:35+10:00,65135,-37.670455249026425,144.55202900804582,1.06844,151.39999999999995,3257,9.5724,9572.4,141,83,0.0,25,2019-07-24 08:05:35,Australia/Melbourne
2019-07-24 18:05:38+10:00,65138,-37.67038006335497,144.55204292200506,1.07682,151.39999999999995,3257,9.6408,9640.8,141,83,0.0,25,2019-07-24 08:05:38,Australia/Melbourne
2019-07-24 18:05:43+10:00,65143,-37.670274283736944,144.5520940516144,1.09061,151.79999999999995,3259,9.8748,9874.8,138,84,0.0,25,2019-07-24 08:05:43,Australia/Melbourne
2019-07-24 18:05:44+10:00,65144,-37.67026112414897,144.55209706909957,1.09256,151.79999999999995,3259,9.774,9774.0,139,84,0.0,25,2019-07-24 08:05:44,Australia/Melbourne
2019-07-24 18:05:49+10:00,65149,-37.67015643417835,144.55212749540806,1.10266,152.20000000000005,3261,9.036,9036.0,140,84,0.0,25,2019-07-24 08:05:49,Australia/Melbourne
2019-07-24 18:05:54+10:00,65154,-37.67002433538437,144.55215917900205,1.11616,152.0,3260,8.967600000000003,8967.6,141,85,0.0,25,2019-07-24 08:05:54,Australia/Melbourne
2019-07-24 18:05:59+10:00,65159,-37.66990296542645,144.55224475823343,1.13174,152.0,3260,9.54,9540.0,141,85,0.0,25,2019-07-24 08:05:59,Australia/Melbourne
2019-07-24 18:06:05+10:00,65165,-37.66976919025183,144.55229563638568,1.1478899999999999,151.79999999999995,3259,9.6084,9608.4,140,85,0.5,25,2019-07-24 08:06:05,Australia/Melbourne
2019-07-24 18:06:06+10:00,65166,-37.669747397303574,144.55229722894728,1.15091,151.79999999999995,3259,9.5076,9507.6,141,85,0.0,25,2019-07-24 08:06:06,Australia/Melbourne
2019-07-24 18:06:12+10:00,65172,-37.66961119137704,144.552320279181,1.1661299999999999,152.39999999999995,3262,9.3384,9338.4,141,85,0.0,25,2019-07-24 08:06:12,Australia/Melbourne
2019-07-24 18:06:13+10:00,65173,-37.66959124244749,144.55231960862875,1.16893,152.39999999999995,3262,9.3384,9338.4,142,85,0.0,25,2019-07-24 08:06:13,Australia/Melbourne
